*,address_raw,city,state,zipcode,unit,property_type,bedrooms,bathrooms,sqft,rent,price_per_sqft,listing_url,K_Q_Overall,B_Q_Overall,Flooring_Q,Paint_Q,Lighting_Q,Window_Q,Appliance_Q,Quality_Score_100,K_Size_1_3,B_Size_1_3,B_Layout,Unit_Size_1_3_Auto,Size_Score_100,C_Balcony_Deck,C_Heating,C_AC,C_Washer_Dryer,C_Parking,C_Dishwasher,C_Microwave,C_Disposal,C_Hardwood,C_Updated_Kitchen,C_Updated_Bath,C_Outdoor_Space,Completeness_Score_100,WalkScore,TransitScore,BikeScore,Location_Score_100,Market_Score,Market_Grade,Luxury_Gap,Rent_per_Score,Opportunity_Flag,Notes,description_text
,260 30th St,Oakland,CA,94611,,,2,1,"930-1,139",3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1100 Webster St,Oakland,CA,94607,,,2,1,981,3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2820 Broadway,Oakland,CA,94611,,,2,1,"959-1,117",3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,378 Embarcadero W,Oakland,CA,94607,,,2,1,904-974,3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,364 40th St,Oakland,CA,94609,,,2,1,"1,157",3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,295 29th St,Oakland,CA,94611,,,2,1,"1,108",3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,471 26th St,Oakland,CA,94612,,,2,1,"934-1,225",2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1889 Harrison St,Oakland,CA,94612,,,2,1,809-998,2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101 Embarcadero W,Oakland,CA,94607,,,2,1,"1,052-1,077",3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,330 17th St,Oakland,CA,94612,,,2,1,922-947,3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1389 Jefferson St,Oakland,CA,94612,,,2,1,"1,123-1,208",3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,625 16th St,Oakland,CA,94612,,,2,1,952,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1470 Alice St,Oakland,CA,94612,,,2,1,—,3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,570 Boden Way Apt 8,Oakland,CA,94610,,,2,1,"1,178",3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,459 23rd St,Oakland,CA,94612,,,2,1,893,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,238 13th St,Oakland,CA,94612,,,2,1,"1,171-1,175",3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124 Hampel St,Oakland,CA,94602,,,2,1,"1,030",3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,777 Broadway,Oakland,CA,94607,,,2,1,920,3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,240 3rd St,Oakland,CA,94607,,,2,1,"1,126-1,240",2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,765 Rand Ave,Oakland,CA,94610,,,2,1,985,3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2919 Telegraph Ave,Oakland,CA,94609,,,2,1,"970-1,100",2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3101 Mabel St,Berkeley,CA,94702,,,2,1,650,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,255 9th Ave,Oakland,CA,94606,,,2,1,881,2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,411 29th St,Oakland,CA,94609,,,2,1,982,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3205 California St Apt D,Berkeley,CA,94703,,,2,1,750,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2732 Union St Unit 2734 (Rear),Oakland,CA,94607,,,2,1,—,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,570 21st St,Oakland,CA,94612,,,2,1,928-960,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,257 Athol Ave Unit 6,Oakland,CA,94606,,,2,1,600,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,528 Merritt Ave Unit 208 LU,Oakland,CA,94610,,,2,1,"1,063",2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,245 Lee St,Oakland,CA,94610,,,2,1,"700-1,300",2488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,671 Vernon St,Oakland,CA,94610,,,2,1,725-756,2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,401 Derby Ave,Oakland,CA,94601,,,2,1,943-962,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1801 Jefferson St,Oakland,CA,94612,,,2,1,"874-1,038",2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3567 Davis St,Oakland,CA,94601,,,2,1,800,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225 Clifton St,Oakland,CA,94618,,,2,1,900,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3900 Adeline St,Oakland,CA,94608,,,2,1,820,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1220 Haskell St Unit A,Berkeley,CA,94702,,,2,1,900,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1431 Linden St Unit B LU,Oakland,CA,94607,,,2,1,—,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4690 Tompkins Ave,Oakland,CA,94619,,,2,1,"1,020",2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2500 Webster St,Oakland,CA,94612,,,2,1,971,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425 Van Dyke Ave,Oakland,CA,94606,,,2,1,"1,000",2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2535 E 29th St Unit 1,Oakland,CA,94602,,,2,1,800,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3250 Hollis St,Emeryville,CA,94608,,,2,1,"999-1,047",2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,474 Clifton St Unit 02,Oakland,CA,94618,,,2,1,800,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,307 Lee St Unit 05,Oakland,CA,94610,,,2,1,975,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3205 California St Apt E,Berkeley,CA,94703,,,2,1,795,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,282 38th St Unit 3,Oakland,CA,94611,,,2,1,860,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281 MacArthur Blvd,Oakland,CA,94610,,,2,1,900,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1614 Campbell St,Oakland,CA,94607,,,2,1,840,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1510 Webster St,Oakland,CA,94612,,,2,1,588-600,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,685 9th St,Oakland,CA,94607,,,2,1,640-735,2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,265 Lee St,Oakland,CA,94610,,,2,1,950,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1732 8th St,Oakland,CA,94607,,,2,1,760,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7038 Lacey Ave Unit T7048,Oakland,CA,94605,,,2,1,—,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1985 Pleasant Valley Ave Unit 29,Oakland,CA,94611,,,2,1,870,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,520 Van Buren Ave,Oakland,CA,94610,,,2,1,"538-1,411",2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2232 Ivy Dr,Oakland,CA,94606,,,2,1,—,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,475 Weldon Ave,Oakland,CA,94610,,,2,1,896,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,830 47th St,Emeryville,CA,94608,,,2,1,780,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1533 Jackson St,Hayward,CA,94545,,,2,1,965,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400 Orange St Unit 306,Oakland,CA,94610,,,2,1,—,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1919 Market St,Oakland,CA,94607,,,2,1,"891-1,050",2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3720 Fruitvale Ave,Oakland,CA,94602,,,2,1,828,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1638 47th Ave,Oakland,CA,94601,,,2,1,500,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3142 Fruitvale Ave,Oakland,CA,94602,,,2,1,"1,100",2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7911 Bancroft Ave,Oakland,CA,94605,,,2,1,900,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2369 E 21st St,Oakland,CA,94601,,,2,1,840,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2678 79th Ave Unit B,Oakland,CA,94605,,,2,1,"1,000",2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2416 8th Ave Apt 204,Oakland,CA,94606,,,2,1,975,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9317 Walnut St,Oakland,CA,94603,,,2,1,950,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1914 6th Ave Unit 2,Oakland,CA,94606,,,2,1,"1,500",2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2824 23rd Ave,Oakland,CA,94606,,,2,1,800,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3080 Richmond Blvd,Oakland,CA,94611,,,2,1,867,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,322 Monte Vista Ave Unit 104-,Oakland,CA,94611,,,2,1,"1,000",2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6620 Herzog St Unit 1,Oakland,CA,94608,,,2,1,—,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3248 Prentiss St Apt 2,Oakland,CA,94601,,,2,1,800,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2401 Bartlett St Unit D,Oakland,CA,94601,,,2,1,—,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201 Athol Ave Apt 303,Oakland,CA,94606,,,2,1,—,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3018 Maple Ave Unit 3020,Oakland,CA,94602,,,2,1,—,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6618 Laird Ave,Oakland,CA,94605,,,2,1,"1,000",2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1446 1st Ave Unit 1450,Oakland,CA,94606,,,2,1,850,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,641 Oakland Ave Apt E,Oakland,CA,94611,,,2,1,—,2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1777 Sausal St,Oakland,CA,94602,,,2,1,900,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,486 Mandana Blvd Apt 4,Oakland,CA,94610,,,2,1,—,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3230 Maple Ave Unit 3230,Oakland,CA,94602,,,2,1,—,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5308 Market St Unit 5310,Oakland,CA,94608,,,2,1,—,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,232 Foothill Blvd Unit 2,Oakland,CA,94606,,,2,1,700,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,548 105th Ave Unit 13,Oakland,CA,94603,,,2,1,800,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,255 MacArthur Blvd,Oakland,CA,94610,,,2,1,750,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1070 54th St,Emeryville,CA,94608,,,2,1,—,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407 Fairmount Ave,Oakland,CA,94611,,,2,1,821-905,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3811 39th Ave,Oakland,CA,94619,,,2,1,800,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6638 MacArthur Blvd Unit 6640-F,Oakland,CA,94605,,,2,1,850,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1125 E 18th St,Oakland,CA,94607,,,2,1,600,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,315 Wayne Pl,Oakland,CA,94606,,,2,1,—,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5908 Martin Luther King Jr Way,Oakland,CA,94609,,,2,1,600,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5900 Martin Luther King Junior Way Apt 2,Oakland,CA,94609,,,2,1,600,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10786 Pippin St,Oakland,CA,94603,,,2,1,760,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,350 Newton Ave,Oakland,CA,94606,,,2,1,648-971,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,266 Athol Ave Unit A,Oakland,CA,94606,,,2,1,—,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,809 E 28th St Apt 1,Oakland,CA,94610,,,2,1,—,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1934 9th Ave,Oakland,CA,94606,,,2,1,700,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,316 12th St,Oakland,CA,94607,,,2,1,562,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389 Vernon St,Oakland,CA,94610,,,2,1,810,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,477 Jean St,Oakland,CA,94610,,,2,1,700,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1933 84th Ave,Oakland,CA,94621,,,2,1,—,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3320 66th Ave,Oakland,CA,94605,,,2,1,900,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2212 High St Unit 2218 F,Oakland,CA,94601,,,2,1,695,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4500 San Carlos Ave Unit 4502,Oakland,CA,94601,,,2,1,850,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1221 E 20th St,Oakland,CA,94606,,,2,1,850,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,274 40th Street Way Unit 33,Oakland,CA,94611,,,2,1,—,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1525 Harmon St,Berkeley,CA,94703,,,2,1,797,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2869 38th Ave,Oakland,CA,94619,,,2,1,"2,224",2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4305 Rilea Way,Oakland,CA,94605,,,2,1,—,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1044 54th St,Oakland,CA,94608,,,2,1,850,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1821 13th Ave Unit 1821,Oakland,CA,94606,,,2,1,—,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,252 Acton Pl Apt 5,Oakland,CA,94606,,,2,1,—,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3806 39th Ave Unit T07,Oakland,CA,94619,,,2,1,—,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2943 MacArthur Blvd Unit T208,Oakland,CA,94602,,,2,1,"1,024",2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2701 High St,Oakland,CA,94619,,,2,1,"1,000",2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019 E 20th St,Oakland,CA,94606,,,2,1,700,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71 Pearl St Unit 3,Oakland,CA,94611,,,2,1,—,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6510 Outlook Ave Apt 4,Oakland,CA,94605,,,2,1,—,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,908 36th Ave Unit 2,Oakland,CA,94601,,,2,1,883,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931 9th Ave Unit 1931,Oakland,CA,94606,,,2,1,"1,200",2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,629 E 19th St,Oakland,CA,94606,,,2,1,700,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1001 91st Ave,Oakland,CA,94603,,,2,1,762,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382 Adams St,Oakland,CA,94610,,,2,1,—,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33 Home Pl E,Oakland,CA,94610,,,2,1,800,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366 45th St,Oakland,CA,94609,,,2,1,730,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1234 47th Ave,Oakland,CA,94601,,,2,1,"1,000",2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2361 E 29th St,Oakland,CA,94606,,,2,1,"727-1,527",2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3232 14th Ave,Oakland,CA,94601,,,2,1,800,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2212 High St Unit 2218 C,Oakland,CA,94601,,,2,1,—,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1933 84th Ave Unit C,Oakland,CA,94621,,,2,1,750,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2694 Havenscourt Blvd Unit A,Oakland,CA,94605,,,2,1,800,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3520 Brighton Ave Apt C,Oakland,CA,94602,,,2,1,889,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,580 Vernon St Unit 2,Oakland,CA,94610,,,2,1,—,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3048 Champion St,Oakland,CA,94602,,,2,1,855,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2166 E 27th St,Oakland,CA,94606,,,2,1,"1,000",2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1080 Stanford Ave,Oakland,CA,94608,,,2,1,651,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,516 Lewis St Unit 516,Oakland,CA,94607,,,2,1,700,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692 34th St Unit 06,Oakland,CA,94609,,,2,1,—,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3615 Martin Luther King Junior Way Unit 2,Oakland,CA,94609,,,2,1,700,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4228 Masterson St Unit 01,Oakland,CA,94619,,,2,1,—,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2210 10th Ave,Oakland,CA,94606,,,2,1,750,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2169 48th Ave Unit C,Oakland,CA,94601,,,2,1,825,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146 McKinley Ave,Oakland,CA,94610,,,2,1,627,2123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2326 84th Ave,Oakland,CA,94605,,,2,1,"1,000",2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1121 Campbell St Unit 1125,Oakland,CA,94607,,,2,1,—,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8811 A St Unit 2,Oakland,CA,94621,,,2,1,"1,020",2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6167 Mauritania Ave Unit C,Oakland,CA,94605,,,2,1,800,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1079 81st Ave Unit 7,Oakland,CA,94621,,,2,1,—,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2863 Brookdale Ave Apt C,Oakland,CA,94602,,,2,1,800,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2190 Mountain Blvd Unit 4,Oakland,CA,94611,,,2,1,—,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920 Crosby Ave Unit 1918,Oakland,CA,94601,,,2,1,"1,000",2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2422 8th Ave Unit 4,Oakland,CA,94606,,,2,1,—,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2169 48th Ave Apt B,Oakland,CA,94601,,,2,1,720,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,522 Merritt Ave Apt D,Oakland,CA,94610,,,2,1,650,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9300 Bancroft Ave Unit T9304,Oakland,CA,94603,,,2,1,—,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,256 Euclid Ave Apt 7,Oakland,CA,94610,,,2,1,700,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3700 International Blvd,Oakland,CA,94601,,,2,1,"786-1,100",1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3524 Foothill Blvd Unit 12,Oakland,CA,94601,,,2,1,800,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1312 64th Ave Unit T1,Oakland,CA,94621,,,2,1,—,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1663 80th Ave Unit Td,Oakland,CA,94621,,,2,1,—,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3814 39th Ave Unit T106,Oakland,CA,94619,,,2,1,—,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3164 High St Unit D,Oakland,CA,94619,,,2,1,613,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7123 Holly St Unit d,Oakland,CA,94621,,,2,1,—,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,480 Crescent St,Oakland,CA,94610,,,2,1,800,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,816 37th St Unit C,Oakland,CA,94608,,,2,1,—,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2900 Fruitvale Ave,Oakland,CA,94602,,,2,1,"1,200",1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11818 Foothill Way Unit 3,Oakland,CA,94605,,,2,1,"1,000",1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1747 21st Ave Unit 1747,Oakland,CA,94606,,,2,1,800,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3489 Davis St Unit 4,Oakland,CA,94601,,,2,1,—,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1537 8th Ave Unit B,Oakland,CA,94606,,,2,1,650,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1506 4th Ave Unit 7,Oakland,CA,94606,,,2,1,750,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2615 26th Ave Unit H,Oakland,CA,94601,,,2,1,—,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6625 Bancroft Ave Unit 6621,Oakland,CA,94605,,,2,1,734,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3430 64th Avenue Pl,Oakland,CA,94605,,,2,1,900,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6174 Hillegass Ave Unit None,Oakland,CA,94618,,,2,1,"1,400",1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2554 E 16th St,Oakland,CA,94601,,,2,1,800,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1130 82nd Ave,Oakland,CA,94621,,,2,1,—,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,937 International Blvd,Oakland,CA,94606,,,2,1,726,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
