*,address_raw,city,state,zipcode,unit,property_type,bedrooms,bathrooms,sqft,rent,price_per_sqft,listing_url,K_Q_Overall,B_Q_Overall,Flooring_Q,Paint_Q,Lighting_Q,Window_Q,Appliance_Q,Quality_Score_100,K_Size_1_3,B_Size_1_3,B_Layout,Unit_Size_1_3_Auto,Size_Score_100,C_Balcony_Deck,C_Heating,C_AC,C_Washer_Dryer,C_Parking,C_Dishwasher,C_Microwave,C_Disposal,C_Hardwood,C_Updated_Kitchen,C_Updated_Bath,C_Outdoor_Space,Completeness_Score_100,WalkScore,TransitScore,BikeScore,Location_Score_100,Market_Score,Market_Grade,Luxury_Gap,Rent_per_Score,Opportunity_Flag,Notes,description_text
1,"20019 San Miguel Ave, Castro Valley, CA 94546",Castro Valley,CA,94546,,apartment,2,1,900,"$2,550",$2.83,https://sfbay.craigslist.org/eby/apa/d/hayward-live-in-the-of-castro-valley/7922735173.html,2,2,2,3,2,2,2,71.4,,,,2,66.7,Yes,,,No,Yes,Yes,,,No,No,Yes,Yes,62.5,,,,0.0,53.5,D,37.5,$47.65,Review,,
1,"apgar, oakland, CA 94608",Oakland,CA,94608,,apartment,2,1,700,"$2,200",$3.14,https://sfbay.craigslist.org/eby/apa/d/emeryville-2br-1ba-927-apgar-st-oakland/7922722695.html,2,2,2,1,3,2,2,66.7,,,,2,66.7,,,,No,Yes,Yes,,,Yes,Yes,Yes,,83.3,,,,0.0,58.3,C,16.7,$37.71,Review,,
1,"1815 Spruce Street, Berkeley, CA 94709",Berkeley,CA,94709,,apartment,2,1,1000,"$4,500",$4.50,https://sfbay.craigslist.org/eby/apa/d/berkeley-huge-and-2-block-from-uc/7922720082.html,1,1,2,1,1,2,2,47.6,,,,3,100.0,,,,No,,No,,,Yes,No,No,,20.0,,,,0.0,40.3,D,80.0,$111.70,Review,,
1,"3814 39th Ave #106, Oakland, CA 94619",Oakland,CA,94619,106,apartment,2,1,,"$2,000",,https://sfbay.craigslist.org/eby/apa/d/oakland-coming-soon-beds-bath-in-laurel/7921091338.html,2,2,1,1,2,2,2,57.1,,,,,,,,,No,Yes,Yes,,,No,Yes,Yes,,66.7,,,,0.0,46.4,D,33.3,$43.08,Review,,
1,"3814 39th Ave #204, Oakland, CA 94619",Oakland,CA,94619,204,apartment,2,1,,"$2,000",,https://sfbay.craigslist.org/eby/apa/d/oakland-coming-soon-beds-bath-in-laurel/7919766039.html,2,2,1,1,2,2,2,57.1,,,,,,,,,No,Yes,Yes,,,No,Yes,Yes,,66.7,,,,0.0,46.4,D,33.3,$43.08,Review,,
1,"3806 39th Ave #3, Oakland, CA 94619",Oakland,CA,94619,3,apartment,2,1,,"$2,250",,https://sfbay.craigslist.org/eby/apa/d/oakland-bedroom-apartment-with-garage/7922712905.html,3,2,2,3,2,3,3,85.7,,,,,,,,,No,Yes,No,,,No,Yes,Yes,,50.0,,,,0.0,50.9,D,50.0,$44.21,Feature-completeness gap,,
1,"3806 39th Ave #7, Oakland, CA 94619",Oakland,CA,94619,7,apartment,2,1,,"$2,250",,https://sfbay.craigslist.org/eby/apa/d/oakland-large-bedroom-apartment-unit/7918211181.html,3,2,2,3,2,3,3,85.7,,,,,,No,,,No,Yes,No,,,No,Yes,Yes,No,37.5,,,,0.0,46.2,D,62.5,$48.70,Feature-completeness gap,,
1,"1319 159th Avenue, San Leandro, CA 94578",San Leandro,CA,94578,,apartment,2,1,800,"$2,915",$3.64,https://sfbay.craigslist.org/eby/apa/d/san-leandro-limited-time-one-month-free/7922680538.html,2,,2,2,2,2,2,66.7,,,,2,66.7,Yes,,,No,,Yes,,,No,Yes,,Yes,66.7,,,,0.0,53.3,D,33.3,$54.66,Review,,
1,"13897-13931 Doolittle Dr, San Leandro, CA 94577",San Leandro,CA,94577,,apartment,2,1,750,"$2,383",$3.18,https://sfbay.craigslist.org/eby/apa/d/san-leandro-two-bedroom-available-for/7922667508.html,3,,2,2,2,2,2,72.2,,,,2,66.7,,,,No,,No,,,No,Yes,,,25.0,,,,0.0,42.5,D,75.0,$56.07,Feature-completeness gap,,
1,"777 Taylor Ave #307, Alameda, CA 94501",Alameda,CA,94501,307,apartment,2,1,750,"$2,395",$3.19,https://sfbay.craigslist.org/eby/apa/d/alameda-bedroom-top-floor-elevator/7922659438.html,2,2,2,2,2,2,2,66.7,,,,2,66.7,Yes,,,No,Yes,No,,,No,Yes,No,Yes,50.0,,,,0.0,48.3,D,50.0,$49.55,Review,,
1,"2087 Delaware St, Berkeley, CA 94709",Berkeley,CA,94709,,apartment,2,1,,"$1,090",,https://sfbay.craigslist.org/eby/apa/d/berkeley-2087-delaware-st-wood-flooring/7922653742.html,2,2,2,2,2,2,2,66.7,,,,,,No,,,No,No,No,,,Yes,Yes,Yes,No,37.5,,,,0.0,39.1,D,62.5,$27.90,Review,,
1,"1730 Stuart Street, Berkeley, CA 94703",Berkeley,CA,94703,,apartment,2,1,,"$2,600",,https://sfbay.craigslist.org/eby/apa/d/berkeley-br-ba-friendly-quiet-location/7922660445.html,2,2,2,1,2,2,2,61.9,,,,,,Yes,,,No,Yes,No,,,Yes,Yes,Yes,Yes,75.0,,,,0.0,51.3,D,25.0,$50.64,Review,,
1,"1724 15th ave, Oakland, CA 94606",Oakland,CA,94606,,apartment,2,1,900,"$2,000",$2.22,https://sfbay.craigslist.org/eby/apa/d/oakland-duplex-for-rent/7919280022.html,1,1,2,1,2,1,1,42.9,,,,2,66.7,,,,No,,No,,,No,No,Yes,,20.0,,,,0.0,32.2,D,80.0,$62.13,Review,,
1,"22160 Center Street, Castro Valley, CA 94546",Castro Valley,CA,94546,,apartment,2,1,977,"$2,655",$2.72,https://sfbay.craigslist.org/eby/apa/d/hayward-fireplace-entry-closet-large/7922184483.html,3,2,2,2,2,2,3,76.2,,,,2,66.7,Yes,,,No,Yes,Yes,,,No,Yes,Yes,Yes,75.0,,,,0.0,58.7,C,25.0,$45.24,Review,,
1,"4801 Shattuck Ave, Oakland, CA 94609",Oakland,CA,94609,,apartment,2,1,899,"$3,220",$3.58,https://sfbay.craigslist.org/eby/apa/d/oakland-ask-us-about-our-move-in/7921569718.html,3,3,3,3,3,3,3,100.0,,,,2,66.7,Yes,,,Yes,Yes,Yes,,,No,Yes,Yes,Yes,87.5,,,,0.0,69.6,C,12.5,$46.28,Review,,
1,"MLK, Berkeley, CA 94708",Berkeley,CA,94708,,apartment,2,1,,"$2,400",,https://sfbay.craigslist.org/eby/apa/d/berkeley-lovely-complex-near-all-north/7918492105.html,2,,2,2,2,2,2,66.7,,,,,,No,,,No,Yes,No,,,Yes,Yes,,No,42.9,,,,0.0,41.1,D,57.1,$58.43,Review,,
1,"4801 Shattuck Ave, Oakland, CA 94609",Oakland,CA,94609,,apartment,2,1,899,"$3,220",$3.58,https://sfbay.craigslist.org/eby/apa/d/oakland-ask-us-about-our-move-in/7921672431.html,3,3,3,3,3,3,3,100.0,,,,2,66.7,Yes,,,Yes,Yes,Yes,,,No,Yes,Yes,Yes,87.5,,,,0.0,69.6,C,12.5,$46.28,Review,,
1,"Rilea Way, Oakland, CA 94605",Oakland,CA,94605,,apartment,2,1,800,"$2,350",$2.94,https://sfbay.craigslist.org/eby/apa/d/oakland-oakland-hills-4plex-laundry/7920135486.html,2,2,1,1,2,2,2,57.1,,,,2,66.7,,,,No,Yes,Yes,,,No,No,No,,33.3,,,,0.0,40.5,D,66.7,$58.06,Review,,
1,"87th Ave, Oakland, CA 94621",Oakland,CA,94621,,apartment,2,1,900,"$2,495",$2.77,https://sfbay.craigslist.org/eby/apa/d/oakland-charming-updated-home-bright/7920139787.html,2,3,2,2,2,2,3,76.2,,,,2,66.7,Yes,,,Yes,Yes,No,,,No,Yes,Yes,Yes,75.0,,,,0.0,58.7,C,25.0,$42.51,Review,,
1,"Prentiss St, Oakland, CA 94601",Oakland,CA,94601,,apartment,2,1,800,"$2,395",$2.99,https://sfbay.craigslist.org/eby/apa/d/oakland-refreshed-4plex-new-appliances/7920135633.html,2,2,2,2,2,2,3,71.4,,,,2,66.7,,,,No,Yes,No,,,No,Yes,Yes,,50.0,,,,0.0,49.8,D,50.0,$48.13,Feature-completeness gap,,
1,"84th, Oakland, CA 94621",Oakland,CA,94621,,apartment,2,1,,"$2,195",,https://sfbay.craigslist.org/eby/apa/d/oakland-completely-renovated-rear-unit/7920135370.html,2,2,3,2,2,2,2,71.4,,,,,,Yes,,,No,Yes,No,,,Yes,Yes,Yes,Yes,75.0,,,,0.0,54.9,D,25.0,$39.97,Review,,
1,"Berkeley way, Berkeley, CA 94701",Berkeley,CA,94701,,apartment,2,1,,"$3,100",,https://sfbay.craigslist.org/eby/apa/d/berkeley-north-berkeley-bd-bath/7920103071.html,2,2,2,1,3,2,3,71.4,,,,,,,,,No,Yes,No,,,Yes,Yes,Yes,,66.7,,,,0.0,51.8,D,33.3,$59.86,Review,,
1,"Ridge Rd., Berkeley (Northside), CA 94709",Berkeley (Northside),CA,94709,,apartment,2,1,,"$3,875",,https://sfbay.craigslist.org/eby/apa/d/berkeley-quiet-oasis-charm-for-ucb/7920965306.html,2,2,2,2,2,2,2,66.7,,,,,,Yes,,,No,,No,,,Yes,Yes,No,Yes,57.1,,,,0.0,46.4,D,42.9,$83.46,Review,,
1,"Bonita, Berkeley, CA 94709",Berkeley,CA,94709,,apartment,2,1,600,"$2,750",$4.58,https://sfbay.craigslist.org/eby/apa/d/berkeley-north-berkeley-newly-remodeled/7921461317.html,2,2,2,2,2,1,2,61.9,,,,1,33.3,No,,,No,,No,,,Yes,Yes,Yes,No,42.9,,,,0.0,38.1,D,57.1,$72.19,Review,,
1,"2251 Clinton Avenue #D, Alameda, CA 94501",Alameda,CA,94501,D,apartment,2,1,1000,"$2,800",$2.80,https://sfbay.craigslist.org/eby/apa/d/alameda-garden-style-bedroom-centrally/7922545185.html,3,2,2,3,3,2,3,85.7,,,,3,100.0,Yes,,,No,Yes,Yes,,,No,Yes,Yes,Yes,75.0,,,,0.0,68.2,C,25.0,$41.05,Review,,
1,"spaulding, Berkeley, CA 94703",Berkeley,CA,94703,,apartment,2,1,,"$2,495",,https://sfbay.craigslist.org/eby/apa/d/berkeley-lovely-upper-unit-br-apartment/7922541917.html,2,2,2,1,2,2,1,57.1,,,,,,,,,No,Yes,No,,,No,Yes,,,40.0,,,,0.0,36.4,D,60.0,$68.49,Review,,
1,"1919 Manchester rd, San Leandro, CA 94587",San Leandro,CA,94587,r,apartment,2,1,1050,"$1,857",$1.77,https://sfbay.craigslist.org/eby/apa/d/san-leandro-affordable-housing/7922541372.html,2,2,2,2,2,2,2,66.7,,,,3,100.0,No,,,No,Yes,No,,,No,No,Yes,No,25.0,,,,0.0,47.5,D,75.0,$39.09,Review,,
1,"1919 Manchester rd, San Leandro, CA 94587",San Leandro,CA,94587,r,apartment,2,1,1050,"$1,910",$1.82,https://sfbay.craigslist.org/eby/apa/d/san-leandro-two-bedroom-two-bathroom/7922541139.html,2,2,2,2,2,2,2,66.7,,,,3,100.0,No,,,No,Yes,No,,,No,No,Yes,No,25.0,,,,0.0,47.5,D,75.0,$40.21,Review,,
1,"22160 Center Street, Castro Valley, CA 94546",Castro Valley,CA,94546,,apartment,2,1,900,"$2,724",$3.03,https://sfbay.craigslist.org/eby/apa/d/hayward-private-balcony-patio-2bd-1ba/7922092581.html,3,3,3,3,2,3,3,95.2,,,,2,66.7,Yes,,,No,Yes,Yes,,,No,Yes,Yes,Yes,75.0,,,,0.0,64.4,C,25.0,$42.30,Review,,
1,"1195 Santa Ana Street, San Lorenzo, CA 94580",San Lorenzo,CA,94580,,apartment,2,1,829,"$2,325",$2.80,https://sfbay.craigslist.org/eby/apa/d/san-leandro-san-lorenzo-duplex-rental/7922531033.html,2,,2,2,2,2,2,66.7,,,,2,66.7,,,,No,,Yes,,,Yes,Yes,,,75.0,,,,0.0,55.8,C,25.0,$41.64,Review,,
1,"2020 Kittredge St, Berkeley, CA 94704",Berkeley,CA,94704,,apartment,2,1,,"$3,480",,https://sfbay.craigslist.org/eby/apa/d/berkeley-views-of-the-san-francisco-bay/7920818935.html,3,3,2,3,2,3,3,90.5,,,,,,Yes,,,No,No,Yes,,,No,Yes,Yes,Yes,62.5,,,,0.0,57.4,C,37.5,$60.66,Review,,
1,"2020 Kittredge St, Berkeley, CA 94704",Berkeley,CA,94704,,apartment,2,1,,"$3,480",,https://sfbay.craigslist.org/eby/apa/d/berkeley-wood-style-flooring-workspaces/7922522225.html,3,3,2,3,2,3,3,90.5,,,,,,Yes,,,No,No,Yes,,,No,Yes,Yes,Yes,62.5,,,,0.0,57.4,C,37.5,$60.66,Review,,
1,"2226 Channing Way Apt 5, Berkeley, CA 94704",Berkeley,CA,94704,5,apartment,2,1,,"$3,995",,https://sfbay.craigslist.org/eby/apa/d/berkeley-extra-large-two-bedroom-bath/7922516904.html,2,2,2,2,2,2,2,66.7,,,,,,,,,Yes,No,No,,,No,No,Yes,,33.3,,,,0.0,37.5,D,66.7,$106.53,Review,,
1,385 14th St,Oakland,CA,94606,,apartment,2,1,905,4012,,https://www.redfin.com/CA/Oakland/Atlas/apartment/168796063,3,2,3,3,3,3,3,95.2,2,3,3,3,91.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,83.3,,,,0.0,71.9,B,16.7,$55.80,Review,,
1,386 14th St,Oakland,CA,94606,,apartment,2,1,950,4132,,https://www.redfin.com/CA/Oakland/Atlas/apartment/168796063,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,83.3,,,,0.0,73.3,B,16.7,$56.35,Review,,
1,40 Harrison St,Oakland,CA,94607,,apartment,2,1,925,2940,,https://www.redfin.com/CA/Oakland/Channel-House/apartment/192202038,3,3,3,3,3,3,3,100.0,2,3,2,3,83.3,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,90.9,,,,0.0,73.9,B,9.1,$39.76,Review,,
1,1311 Magnolia St Unit 1424320P,Oakland,CA,94607,,duplex,2,1,—,5066,,https://www.redfin.com/CA/Oakland/1311-Magnolia-St-94607/unit-1424320P/home/200382646,2,2,3,3,2,2,2,76.2,2,3,2,,77.8,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,81.8,,,,0.0,63.0,C,18.2,$80.47,Review,,
1,5110 Telegraph Ave,Oakland,CA,94609,,apartment,2,1,1199,4541,,https://www.redfin.com/CA/Oakland/5110-Telegraph-Ave-94609/home/175926209,3,3,3,3,3,3,3,100.0,3,3,3,3,100.0,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,90.9,,,,0.0,77.3,B,9.1,$58.77,Review,,
1,260 Brooklyn Basin Way,Oakland,CA,NA,,apartment,2,1,1011,3684,,https://www.redfin.com/CA/Oakland/260-Brooklyn-Basin-Way-94606/home/188567319,3,3,3,3,3,3,3,100.0,3,3,3,3,100.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,83.3,,,,0.0,75.0,B,16.7,$49.12,Review,,
1,260 Brooklyn Basin Way,Oakland,CA,NA,,apartment,2,1,1175,4559,,https://www.redfin.com/CA/Oakland/260-Brooklyn-Basin-Way-94606/home/188567319,3,3,3,3,3,3,3,100.0,3,3,3,3,100.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,83.3,,,,0.0,75.0,B,16.7,$60.79,Review,,
1,325 27th St,Oakland,CA,94612,,apartment,2,1,1229,3992,,https://www.redfin.com/CA/Oakland/Hanover-Broadway/apartment/177358266,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,90.9,,,,0.0,75.6,B,9.1,$52.80,Review,,
1,325 27th St,Oakland,CA,94612,,apartment,2,1,1151,4130,,https://www.redfin.com/CA/Oakland/Hanover-Broadway/apartment/177358266,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,90.9,,,,0.0,75.6,B,9.1,$54.63,Review,,
1,325 27th St,Oakland,CA,94612,,apartment,2,1,1229,4280,,https://www.redfin.com/CA/Oakland/Hanover-Broadway/apartment/177358266,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,90.9,,,,0.0,75.6,B,9.1,$56.61,Review,,
1,2330 Webster St,Oakland,CA,94612,,apartment,2,1,968,3730,,https://www.redfin.com/CA/Oakland/2330-Webster-St-94612/home/175925682,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,100.0,,,,0.0,78.3,B,0.0,$47.62,Review,,
1,2330 Webster St,Oakland,CA,94612,,apartment,2,1,1042,3744,,https://www.redfin.com/CA/Oakland/2330-Webster-St-94612/home/175925682,3,3,3,3,3,3,3,100.0,2,3,3,3,91.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,100.0,,,,0.0,78.3,B,0.0,$47.80,Review,,
